file,duration,samplerate,rms,peak,dynamic_range,zcr,spectral_centroid,bandwidth,rolloff,mfcc_mean,mfcc_std,silent,clipped
50213_MV.wav,28.496,4000,0.021923112,0.89346313,40.754375,0.19455051849775784,511.92560838052253,430.7605838189042,975.9231362107623,-6.4449143,69.73768,False,False
50213_PV.wav,29.2,4000,0.024336744,0.9587097,39.393494,0.12027284047489083,325.3229574123994,337.56834439177635,647.2008051310044,-6.0192184,86.39586,False,False
50213_TV.wav,29.248,4000,0.046797745,0.9707031,20.742514,0.11440920100982532,302.59745596165556,317.68627097632157,589.1358487991266,-0.7858935,74.71135,False,False
50214_AV.wav,30.288,4000,0.03585255,1.0,27.89201,0.1599234407964135,397.18829412728905,350.79545617976066,731.2104430379746,-8.3701,76.922325,False,True
50214_MV.wav,31.344,4000,0.076409265,1.0,13.087417,0.20316286670918368,492.8064347874283,379.0640347116104,887.9862882653061,-3.4643183,53.56393,False,True
50216_AV.wav,31.888,4000,0.041433208,1.0,24.135223,0.131408203125,438.97288607958444,429.30004519957953,917.1796875,-1.0591942,65.10008,False,True
50216_MV.wav,30.752,4000,0.04119029,1.0,24.277561,0.11331771913900415,342.3619441987794,347.73838284643955,677.240015560166,-2.6440616,74.991936,False,True
50216_Phc_1.wav,5.68,4000,0.10044407,1.0,9.955789,0.10379774305555556,386.9986400124764,365.5036063477132,737.3697916666666,4.7747355,61.596813,False,True
50216_Phc_2.wav,26.496,4000,0.055496812,1.0,18.019049,0.139984130859375,388.7652690927383,359.04130018361263,720.6467848557693,-2.1282895,70.34234,False,True
50216_PV.wav,30.688,4000,0.05764337,1.0,17.348045,0.107562255859375,288.88166083801826,299.6408883571747,550.6754557291666,1.2077706,75.22693,False,True
50217_AV.wav,31.248,4000,0.028798876,1.0,34.723564,0.14881417410714284,498.73907451877915,410.7307076952474,940.6648596938776,-12.591018,83.95751,False,True
50217_PV.wav,31.792,4000,0.037835162,1.0,26.430433,0.1304789470381526,445.1105596480577,408.59815061241966,874.3724899598394,-8.957871,82.41529,False,True
50218_AV.wav,22.96,4000,0.018489426,0.9000244,48.677765,0.1068386501736111,340.3046052051194,364.0057698271557,677.1701388888889,-10.023989,89.47484,False,False
50218_MV.wav,24.048,4000,0.039966792,0.9671631,24.199162,0.10171054271941489,322.63160603204005,325.94103378667285,597.6146941489362,-6.175188,89.72618,False,False
50218_PV.wav,16.688,4000,0.020453293,0.6812439,33.30728,0.1977725429389313,536.5381894859476,427.5892661689315,1008.3939646946565,-5.733255,66.28475,False,False
50218_TV.wav,16.848,4000,0.038797427,0.8814697,22.719791,0.06789328835227272,281.6095818128446,306.2282426255482,495.4870975378788,-1.5283985,80.72497,False,False
50219_AV.wav,35.088,4000,0.030073386,0.9999695,33.25097,0.11808416193181819,352.40769367463304,340.3790722678631,701.6974431818181,-5.3807926,82.863914,False,True
50219_MV.wav,30.496,4000,0.063034914,0.9819031,15.577128,0.14930986859309622,362.8235742234464,330.3918222157926,675.3563023012553,-2.3708045,71.02312,False,False
50219_PV.wav,16.096,4000,0.041190192,0.9692688,23.531538,0.14528304811507936,367.0633373292918,368.78421695967484,732.4373759920635,-1.5733154,69.22807,False,False
50220_AV.wav,29.952,4000,0.07143347,1.0,13.999039,0.14491356382978723,423.4579301075267,380.91063753001384,827.1525930851063,2.783329,51.701115,False,True
50220_MV.wav,35.152,4000,0.025510695,1.0,39.19923,0.15272904829545456,467.0616667008238,418.6735582925552,930.8167613636364,-7.23083,70.07246,False,True
50221_AV.wav,34.288,4000,0.046376444,1.0,21.562666,0.09996465426772388,338.85662270147407,383.8699714721698,719.6755480410447,0.21020648,70.83974,False,True
50221_MV.wav,35.488,4000,0.043877646,1.0,22.790642,0.11440535071942447,323.48572964386966,335.6969920951081,623.4684127697842,-1.895896,76.52348,False,True
50222_PV.wav,32.048,4000,0.028399605,1.0,35.211746,0.11340964267928287,386.72440411067146,398.39019262511493,783.0008092629482,-12.710935,93.06664,False,True
50222_TV.wav,34.992,4000,0.026635492,1.0,37.543877,0.1787946937728102,436.95501047667767,420.8589564153322,901.0250342153284,-12.106878,88.57466,False,True
50225_AV.wav,32.848,4000,0.017217332,1.0,58.080975,0.33354549185311283,705.9287493620449,541.245477487126,1367.0583049610896,-13.830861,87.145195,False,True
50225_MV.wav,31.296,4000,0.0722241,1.0,13.845792,0.0845962213010204,244.5994805302387,311.71137270696573,480.9869260204082,3.7195807,72.49054,False,True
50225_PV.wav,28.16,4000,0.103236645,1.0,9.686482,0.13702585902149322,295.87059636369884,383.57795208925114,647.1560378959276,5.371297,60.775112,False,True
50225_TV.wav,38.304,4000,0.1107766,1.0,9.027176,0.08478841145833334,283.09079505086487,343.5856530782485,570.56640625,6.5501246,60.66629,False,True
50228_AV.wav,31.296,4000,0.031394858,1.0,31.852339,0.10941685267857143,360.13161560150684,381.750575536387,752.8459821428571,-2.2046647,73.4623,False,True
50228_MV.wav,38.688,4000,0.044388942,1.0,22.528128,0.22115111901815182,459.4463497353648,420.2074895301589,915.4097050330033,-1.4569325,54.008724,False,True
50229_AV.wav,23.856,4000,0.03718374,0.9934082,26.716192,0.07697871407085562,294.35263673231117,320.5524006373903,577.8116644385027,-0.6778559,76.187256,False,True
50229_MV.wav,19.584,4000,0.026778106,0.98114014,36.639626,0.10321441254058442,337.4017342983936,331.2379346431546,611.6578733766233,-4.5360293,80.115685,False,False
50229_PV.wav,19.808,4000,0.08857781,0.9406128,10.619057,0.11302293346774193,357.9439560798828,286.7254800132633,610.3452620967741,1.8788527,61.536602,False,False
50229_TV.wav,22.992,4000,0.08297403,1.0,12.051963,0.09961751302083334,388.50598395568124,357.73833364949576,741.8511284722222,3.8738499,59.441425,False,True
50230_AV.wav,29.392,4000,0.025819657,1.0,38.730167,0.2420112941576087,538.7621291087295,449.5732182187918,1061.7442255434783,-9.224349,68.679695,False,True
50230_MV.wav,40.384,4000,0.0476078,1.0,21.004955,0.18674594541139242,463.55644986093625,388.05992704500756,841.5187401107595,-4.750743,66.72881,False,True
50230_PV.wav,27.696,4000,0.027372545,1.0,36.532944,0.21797370031682028,494.86152007003597,490.85930618135484,1098.5833093317972,-4.1865673,71.83374,False,True
50230_TV.wav,29.552,4000,0.06769925,1.0,14.77121,0.15583781452922077,409.203235864376,381.4043231414338,795.7251082251082,-4.193043,72.01765,False,True
50231_AV.wav,31.44,4000,0.08196433,1.0,12.200428,0.1397655456046748,434.1453463411705,420.31742212290163,886.4329268292682,-1.9133376,67.31927,False,True
50231_MV.wav,30.4,4000,0.0409949,1.0,24.39327,0.08490759585084033,297.5552101921868,322.9387373092847,535.2793461134454,-2.451827,79.480576,False,True
50231_PV.wav,30.88,4000,0.045733105,1.0,21.865993,0.09805171745867769,261.0126784103431,324.55735394072605,511.2829287190083,0.14284419,76.55684,False,True
50231_TV.wav,30.656,4000,0.069852725,1.0,14.315832,0.07110595703125,248.29773570877967,297.0766367600086,432.4462890625,2.4631782,78.48538,False,True
50233_AV.wav,29.552,4000,0.06540396,1.0,15.289592,0.09900695008116883,310.40710795301345,335.9054985488749,603.7608225108225,0.13255803,69.50034,False,True
50233_MV.wav,30.688,4000,0.15088306,1.0,6.6276484,0.09615071614583333,299.0100228331345,300.23219439700154,583.69140625,7.809778,55.469048,False,True
50233_PV.wav,30.192,4000,0.09875012,1.0,10.126569,0.1072894597457627,346.8696025577211,360.8324233147229,689.3786414194915,5.305358,54.823204,False,True
50233_TV.wav,29.76,4000,0.14778873,1.0,6.766415,0.16452772934549356,389.83183831016584,388.4738086126996,796.5816121244635,6.3784986,45.87138,False,True
50238_AV.wav,17.456,4000,0.032461636,0.9999695,30.804644,0.09417056341240876,359.28933525114513,368.81079330006514,695.0273722627737,-5.3088923,80.05627,False,True
50238_MV.wav,21.04,4000,0.025974518,1.0,38.499256,0.06970880681818181,340.62402341608663,393.9359677338451,724.4673295454545,-2.878075,79.13087,False,True
50238_PV.wav,19.088,4000,0.029781433,0.9220276,30.959803,0.06983723958333334,369.3114865375768,395.47430185147493,739.1015625,-2.8897667,78.59258,False,False
50238_TV.wav,20.64,4000,0.031371284,0.9847412,31.389881,0.07615680459104938,331.8921618917144,363.0655533194548,660.8675733024692,-3.3195891,81.091286,False,False
50239_AV.wav,28.352,4000,0.091676325,1.0,10.907941,0.19765932925112611,504.23333848687076,411.9552493635223,941.3886542792793,-2.4398968,59.612766,False,True
50239_MV.wav,28.592,4000,0.049032267,1.0,20.394728,0.16032627650669642,501.25126795934347,432.51349388820785,972.6388113839286,0.0719016,55.989727,False,True
50239_PV.wav,34.96,4000,0.13284442,1.0,7.5276017,0.1313726049270073,344.31980366251025,372.54568173930915,690.5437385948906,1.2979845,63.905006,False,True
50239_TV.wav,27.856,4000,0.04426517,1.0,22.59112,0.12884353497706422,348.9350745760197,378.42220357642816,691.2808199541284,-3.2058542,72.67824,False,True
50241_MV.wav,30.544,4000,0.04706729,1.0,21.246174,0.17332349960774057,373.4151491778709,353.1528588383999,698.7529419456067,-4.9256024,63.828667,False,True
50244_AV.wav,33.648,4000,0.05252788,1.0,19.037506,0.17508317490494296,520.7500113149484,434.5577503311575,968.0444985741445,-5.252603,69.07266,False,True
50244_MV.wav,31.888,4000,0.03727718,1.0,26.826056,0.19776171875,583.0788887830124,488.6479469622838,1168.265625,-2.3543208,57.178955,False,True
50244_PV.wav,29.696,4000,0.058714844,1.0,17.031466,0.11038299691523605,338.74870762206046,379.3076690455584,692.1606759656653,0.77566177,70.1974,False,True
50244_TV.wav,31.344,4000,0.03391492,1.0,29.485538,0.3460319674744898,762.7857439324004,528.5924674553345,1370.1769770408164,-2.7672658,45.576195,False,True
50247_AV.wav,27.152,4000,0.051082484,1.0,19.576178,0.14693368544600938,403.4300124418972,383.6475734821961,776.0324970657277,-1.7417655,68.02054,False,True
50247_MV.wav,33.552,4000,0.1337495,0.96484375,7.2138114,0.1861576907081749,432.6468322142973,320.24076736870467,706.6079491444867,-4.658322,64.66911,False,False
50247_PV.wav,31.296,4000,0.07318425,1.0,13.664141,0.17084263392857144,442.7917320380948,377.79786605956133,806.2260841836735,-4.2673593,67.091095,False,True
50248_TV.wav,19.696,4000,0.018566608,1.0,53.860107,0.20671735491071427,509.39356018056094,484.0872421394714,1077.338676948052,-12.340016,86.703636,False,True
50249_AV_1.wav,15.504,4000,0.14180815,1.0,7.05178,0.1682889344262295,494.82599105278985,408.1654528620436,935.5628842213115,4.174055,43.547955,False,True
50249_AV_2.wav,18.56,4000,0.26013452,1.0,3.8441648,0.2224890303938356,559.4584963458561,390.5889401703497,972.2281678082192,3.6104064,52.58773,False,True
50249_MV.wav,30.448,4000,0.18201965,1.0,5.4939117,0.22640042345063024,532.5146760817562,359.398538607812,891.8149290966387,1.7522883,48.799942,False,True
50250_AV.wav,27.056,4000,0.19513537,1.0,5.124647,0.12599268499410377,408.856928536126,391.33000564372185,798.5793779481132,1.8862054,57.057552,False,True
50250_MV.wav,29.488,4000,0.036989935,1.0,27.034372,0.09660781926406926,270.92046441760624,301.2960725778044,510.30675054112555,-1.9010028,80.65313,False,True
50250_PV.wav,28.992,4000,0.031914853,0.9999695,31.332407,0.12979677175110133,329.94564674165525,361.55895701731475,700.7330671806168,-1.9358073,73.574326,False,True
50250_TV_1.wav,19.952,4000,0.08699916,1.0,11.494363,0.1540840344551282,415.5898935291101,390.74405764953264,812.5125200320513,2.8577855,58.19646,False,True
50250_TV_2.wav,22.688,4000,0.057530656,1.0,17.382034,0.09251009480337079,299.9186074138544,347.35265703757244,611.0647823033707,2.0208669,66.12839,False,True
50251_AV.wav,30.784,4000,0.031721007,1.0,31.52484,0.18754052126556017,435.3105474651342,428.8982108180277,892.4646654564316,-4.8293953,62.151806,False,True
50251_MV.wav,26.544,4000,0.1470409,1.0,6.800828,0.2795597956730769,586.9567516488947,434.6947131746169,1079.730694110577,-3.2589202,54.629646,False,True
50254_AV.wav,30.352,4000,0.025964715,1.0,38.513794,0.14212472098214285,389.79502487317285,429.7428009367353,855.3866859243698,-6.336278,76.43693,False,True
50254_MV.wav,28.864,4000,0.028728513,1.0,34.808613,0.2160903795630531,485.12223791240666,442.8467536860078,995.1085453539823,-8.336013,69.91205,False,True
50254_PV.wav,27.76,4000,0.03414624,1.0,29.28579,0.19182252664170507,379.4183654509092,404.9965631239604,805.1915322580645,-3.4136682,66.931076,False,True
50254_TV.wav,31.552,4000,0.020798301,0.9999695,48.07936,0.2459217642965587,519.7857158034456,454.34418808102566,1051.1212677125507,-8.4873295,68.33619,False,True
50255_AV.wav,31.392,4000,0.048987124,1.0,20.413523,0.20269825012703252,418.8072565401576,377.53856772116006,820.0346163617886,-6.4471264,61.500656,False,True
50255_MV.wav,33.552,4000,0.06307587,1.0,15.853921,0.17447235919676807,364.86943539183557,333.17496156543973,641.9840185361217,-4.949856,61.881855,False,True
50256_AV.wav,29.552,4000,0.033438567,0.9999695,29.904665,0.1629971590909091,467.1231042090633,418.03492155639213,920.4376352813853,-2.0861695,64.25691,False,True
50256_MV.wav,30.288,4000,0.03721669,1.0,26.869658,0.17670630603902954,390.43633347580294,412.4026700899705,806.1956091772151,-4.3711486,71.814476,False,True
50256_PV.wav,28.88,4000,0.030593585,1.0,32.68658,0.18654288232853983,453.8672962629828,423.3487834763257,908.0216399336283,-8.640039,74.62539,False,True
50256_TV.wav,29.296,4000,0.03391513,1.0,29.485357,0.14627328397925765,397.05798231198133,421.1347608036664,857.353643558952,-1.8621863,69.79938,False,True
50258_MV.wav,34.08,4000,0.05844041,1.0,17.111444,0.163215780079588,493.50585736675316,443.93053859134073,1005.5228815543071,-8.490434,75.16167,False,True
50258_PV.wav,19.536,4000,0.017107394,0.93099976,54.42087,0.11670879289215687,355.25028406846866,370.4949701698724,671.3260825163399,-9.512693,90.61967,False,False
50258_TV.wav,18.688,4000,0.024693578,0.97650146,39.54474,0.1530711894132653,368.92646805130704,387.61009635897534,732.953337585034,-8.207966,88.81636,False,False
50260_AV.wav,30.288,4000,0.0777632,1.0,12.859551,0.15586885218881857,403.8690609555355,394.6007474004338,791.6996308016878,-5.690009,68.746376,False,True
50260_MV.wav,29.248,4000,0.07267272,1.0,13.760321,0.17999454148471616,419.2040018757773,407.10587976961705,832.9609033842795,-1.9531368,61.977654,False,True
50260_PV.wav,28.464,4000,0.13929519,1.0,7.178998,0.18354995795964127,407.6270408826425,386.77113526680057,812.0620795964126,2.4247613,54.07114,False,True
50260_TV.wav,29.392,4000,0.08507681,1.0,11.754084,0.2427925441576087,560.1554853392204,404.1122285462893,978.8637907608696,0.1598211,47.827255,False,True
50261_AV.wav,29.28,4000,0.02839049,1.0,35.223053,0.21094816116266377,598.298166240509,449.13840504147873,1110.4496451965065,-5.2956457,58.839993,False,True
50261_MV.wav,34.144,4000,0.05470044,1.0,18.281384,0.13386221324906367,363.9376829455975,346.53287204504903,678.7950608614232,-1.0068121,65.12101,False,True
50261_PV.wav,31.264,4000,0.03680675,1.0,27.16892,0.24169523278061225,579.4339131256027,494.98937992302854,1183.250956632653,-3.9832685,61.42904,False,True
50261_TV.wav,30.992,4000,0.08279801,1.0,12.077583,0.12201605902777778,359.28801654049937,384.82003033773987,742.6376028806584,4.5067544,55.81888,False,True
50263_AV.wav,18.448,4000,0.018010579,0.9999695,55.521202,0.10078125,344.68668228596005,366.43298547461626,670.4741379310345,-9.599069,93.81653,False,True
50263_MV.wav,20.0,4000,0.021542938,0.66470337,30.854801,0.0846499303343949,261.4166011599219,295.4751356637573,466.42366640127386,-6.840198,96.54524,False,False
50263_PV.wav,19.6,4000,0.025034921,0.9999695,39.94297,0.09514191862824675,315.5993436353483,329.0876011167306,545.8096590909091,-7.945384,94.545746,False,True
50263_TV_1.wav,9.184,4000,0.036311403,0.9999695,27.53871,0.09742567274305555,334.8018777329157,363.98978682733537,676.6221788194445,-1.1325767,74.28751,False,True
50263_TV_2.wav,16.192,4000,0.02774472,0.89538574,32.27228,0.1186754121555118,412.1275616722075,383.5337752206054,811.285063976378,-4.8500266,77.55465,False,False
50264_AV.wav,28.992,4000,0.07246868,1.0,13.799063,0.1508595470814978,386.8434971487466,353.7206122239931,719.8771338105727,0.41743588,60.539577,False,True
50264_MV.wav,28.048,4000,0.07814281,1.0,12.797082,0.17183726917613637,375.3448732819776,339.48365711543147,688.8316761363636,-2.4043512,61.794388,False,True
50271_AV.wav,25.248,4000,0.037161455,1.0,26.909595,0.17116477272727273,464.22608396224234,422.13674097705876,921.5198863636364,-4.161393,66.42293,False,True
50271_MV.wav,29.488,4000,0.03034065,1.0,32.959072,0.13692589962121213,386.755059028921,420.9725760269066,837.1550324675325,-6.37726,79.68574,False,True
50271_PV.wav,28.752,4000,0.03256576,1.0,30.707087,0.19566189236111112,393.9622918478345,396.72218626269085,786.4149305555555,-1.9593668,66.57294,False,True
50271_TV.wav,27.056,4000,0.028553963,1.0,35.021397,0.2575038693985849,459.9744920857337,430.8299815741756,933.4555571933962,-6.024491,64.982025,False,True
50272_AV.wav,28.992,4000,0.025266172,1.0,39.578598,0.24658633328744495,509.80669100606997,482.37052766204476,1110.0203056167402,-9.992864,74.438065,False,True
50272_MV.wav,30.56,4000,0.022931848,1.0,43.60746,0.09715571064330544,420.3242323465683,446.40301904381863,935.9881668410042,-11.623751,88.74792,False,True
50272_PV.wav,32.192,4000,0.023766618,1.0,42.075806,0.22308640252976192,481.31189850119165,480.93401484457723,1072.4128844246031,-9.839486,76.92122,False,True
50272_TV.wav,28.848,4000,0.019813793,1.0,50.469868,0.11502912403207964,386.3261669440157,427.30881585103856,873.2715707964602,-11.026248,90.99709,False,True
50273_AV.wav,28.592,4000,0.047816914,1.0,20.913097,0.08521815708705358,305.32317957566,323.7429740628591,610.9183175223214,-0.7217797,77.1926,False,True
50273_MV.wav,29.904,4000,0.03360249,1.0,29.75969,0.11270532852564102,331.98395067395137,332.19451335310197,638.0458733974359,-5.505173,80.43762,False,True
50273_PV.wav,30.256,4000,0.040037986,0.9999695,24.975512,0.11331833465189874,301.08170461024133,296.4056773329273,567.3292457805907,-2.5116048,79.040474,False,True
50273_TV.wav,29.248,4000,0.045012303,1.0,22.216143,0.09989509415938864,328.9041298388396,339.08780960316267,656.6679175764192,-1.6364616,74.130264,False,True
50275_AV.wav,27.344,4000,0.034058675,1.0,29.361086,0.10258469626168225,376.0190057168015,384.9971953727612,779.1417202102804,-11.629279,94.673294,False,True
50275_MV.wav,29.152,4000,0.03417611,1.0,29.260195,0.11695835046600878,341.90826653895357,363.906729907278,692.2628837719299,-9.781611,93.47053,False,True
50275_PV.wav,28.0,4000,0.029425584,1.0,33.98402,0.09228738584474885,314.2985676680039,339.51318111032464,646.2346603881278,-6.5410094,89.48261,False,True
50275_TV.wav,28.384,4000,0.034148067,1.0,29.284225,0.11184719876126126,359.88393985319544,355.1883380482706,702.808277027027,-5.3672123,81.18312,False,True
50276_AV.wav,29.184,4000,0.040986445,1.0,24.398304,0.07472408911026202,292.85767541270263,335.47240814590907,573.6473116812227,-4.2479763,87.396194,False,True
50276_MV.wav,28.352,4000,0.0354497,1.0,28.208975,0.060117979307432436,246.96696499462058,327.14590590945426,479.0874859234234,-5.210361,94.43868,False,True
50276_PV.wav,28.88,4000,0.027007565,0.9999695,37.02552,0.09556269012721239,300.654296847661,329.99141859351977,575.0656803097345,-5.26961,84.43235,False,True
50276_TV.wav,29.2,4000,0.049835633,1.0,20.065958,0.08791407955786026,275.32657976720003,290.5329242879513,532.6060998908297,-1.4336025,82.93937,False,True
50277_AV.wav,21.728,4000,0.03794805,1.0,26.351809,0.04399126838235294,275.03115051420633,356.86244671834487,575.1263786764706,-0.9597027,82.93132,False,True
50277_MV.wav,22.8,4000,0.0229858,1.0,43.505104,0.11552898044692737,384.38620864655064,392.4197179527341,769.738564944134,-7.317514,83.34428,False,True
50277_PV.wav,20.496,4000,0.027793031,1.0,35.980232,0.15348105104813664,459.9814939554153,410.63354255787897,898.7650427018633,-5.9128256,71.03144,False,True
50277_TV.wav,22.048,4000,0.030434089,1.0,32.857883,0.13625304822976878,365.87885174910264,357.80463431943804,687.6354768786127,-6.161971,81.55058,False,True
50278_AV.wav,27.504,4000,0.032874975,0.9317627,28.342604,0.11081713299418605,371.6459815144356,389.2683355733077,752.8524709302326,-4.889701,80.12526,False,False
50278_MV.wav,32.288,4000,0.02105183,0.92251587,43.82115,0.2498649024209486,533.081979185843,445.191002809223,1041.2935400197628,-11.922562,75.327644,False,False
50278_PV.wav,28.8,4000,0.022972971,0.9527588,41.473015,0.1619862244192478,472.72528589796497,436.5536538502668,960.5140348451328,-8.563159,74.64999,False,False
50278_TV.wav,26.752,4000,0.023488646,0.94525146,40.242893,0.16837565104166666,450.9661883349954,447.5991933246173,950.9858630952381,-5.8280034,74.12146,False,False
50280_AV.wav,25.008,4000,0.113107175,1.0,8.841171,0.1719920878507653,506.2961545914126,388.61595860625914,911.800462372449,0.85425705,60.121166,False,True
50280_PV.wav,27.952,4000,0.181724,1.0,5.50285,0.10373189569063927,321.18988194515,339.06417711973035,645.4944349315068,5.889821,53.357323,False,True
50280_TV.wav,37.264,4000,0.17510998,1.0,5.710696,0.17767919252996575,488.42444594958494,375.36368811554587,873.0602525684932,1.4360867,55.111088,False,True
50281_MV.wav,32.592,4000,0.02110255,1.0,47.38762,0.1022250306372549,374.24434730559096,445.6191481212615,891.2607230392157,-9.31109,95.80847,False,True
50281_PV.wav,31.68,4000,0.022537641,1.0,44.370197,0.16623023248487903,478.7815740727315,461.7705272306269,1024.0832913306451,-14.147958,92.78245,False,True
50281_TV.wav,30.56,4000,0.027481558,1.0,36.388027,0.107756929916318,420.8195566190342,399.198561544547,837.8579367154812,-10.347425,84.48268,False,True
50284_AV.wav,29.456,4000,0.02954092,0.89767456,30.387486,0.07997877773268398,342.8644724312867,353.0802736106638,684.6421807359308,-3.739024,77.494896,False,False
50284_MV.wav,30.848,4000,0.026117327,0.96759033,37.047817,0.1314303815857438,400.1387990671915,375.55893573368655,769.192277892562,-7.281047,83.94269,False,False
50284_PV.wav,26.944,4000,0.025140716,0.9999695,39.774887,0.09079948533767772,306.06903545857176,342.0389899361914,624.7500740521327,-5.075481,89.6286,False,True
50284_TV.wav,28.496,4000,0.062148206,0.92578125,14.896344,0.07420342278587444,234.4042266214317,304.1729350243156,432.84928531390136,1.065585,77.505135,False,False
50285_MV.wav,30.56,4000,0.090798214,1.0,11.013432,0.1917106596495816,420.5292107775693,364.2116719383784,808.1442860878661,3.0666544,47.040997,False,True
50289_AV.wav,28.352,4000,0.021354465,0.85614014,40.09184,0.18230046452702703,441.1082703319988,409.98987534482137,870.7506334459459,-8.667179,77.45566,False,False
50289_MV.wav,29.744,4000,0.01951253,1.0,51.249096,0.21739412888948498,509.19153040319657,440.5921823057983,1013.6215799356223,-11.045241,74.51504,False,True
50289_PV.wav,25.68,4000,0.025682775,0.9999695,38.9354,0.19465417055348258,401.5526006125306,412.6569129012539,836.1901430348258,-5.965026,74.17233,False,True
50289_TV.wav,30.16,4000,0.024604306,1.0,40.643276,0.17270259533898305,406.934061717939,398.3517943583797,816.0834878177966,-8.385126,79.125015,False,True
50291_AV.wav,29.792,4000,0.20743223,1.0,4.8208513,0.18587798417381973,468.8762228349874,403.6019968193684,887.8755364806867,-4.451023,59.025227,False,True
50291_MV.wav,17.792,4000,0.12710916,1.0,7.867253,0.23800571986607144,498.6963034940655,406.3885342639502,911.328125,-0.7140358,49.151188,False,True
50291_PV.wav,27.904,4000,0.16010593,1.0,6.2458644,0.221664080336758,479.7336783383397,398.0905866192968,886.8168521689498,-0.706027,50.016502,False,True
50295_AV.wav,29.792,4000,0.027025592,1.0,37.001953,0.18051317730686695,463.7277219731935,440.946161939694,946.5866416309013,-10.620872,85.96868,False,True
50295_MV.wav,38.384,4000,0.021948263,1.0,45.561672,0.20271158854166665,490.06137226039215,425.8750611505098,941.93359375,-11.416042,82.76312,False,True
50295_PV.wav,31.36,4000,0.024477081,1.0,40.85453,0.17528105945121952,448.60410235446017,443.8874633386881,945.0504954268292,-11.210104,87.772575,False,True
50295_TV.wav,39.392,4000,0.026949784,1.0,37.106037,0.2910679408482143,530.9427850951137,439.7526848034449,1017.5717836850649,-9.528148,74.407135,False,True
50296_AV.wav,29.152,4000,0.040235166,1.0,24.853874,0.21936891790021928,520.7193222642028,464.18977512957173,1059.2105263157894,-11.789315,78.99314,False,True
50296_MV.wav,29.36,4000,0.036479004,1.0,27.413021,0.19049125339673914,484.71457754098947,443.087161150978,978.6599864130435,-11.217482,86.130295,False,True
50296_PV.wav,28.96,4000,0.0337038,1.0,29.670235,0.23657979419052863,521.8549058570052,453.2386521119059,1046.7201266519824,-10.577039,80.432686,False,True
50296_TV.wav,36.4,4000,0.030557046,1.0,32.725666,0.16940275493421053,459.10209360107564,430.15917888473126,940.9128289473684,-9.584423,80.630775,False,True
50297_AV.wav,26.352,4000,0.024420077,1.0,40.949898,0.23598917248179613,607.055782775638,531.9194742549043,1256.3903216019417,-4.579865,66.491646,False,True
50297_MV.wav,26.544,4000,0.02602198,1.0,38.42904,0.12262432391826923,346.85181152481823,415.8939710521929,770.1697716346154,-7.7831945,92.29981,False,True
50297_PV.wav,26.992,4000,0.026060052,1.0,38.372894,0.19207040506516587,468.23650232684975,450.19744001660416,977.5344342417062,-10.757832,83.027275,False,True
50297_TV.wav,25.696,4000,0.04328809,1.0,23.101036,0.10124183768656717,305.30607043490926,357.0264703911401,630.975979477612,-2.9716542,81.362526,False,True
50298_MV.wav,34.848,4000,0.03294005,1.0,30.358171,0.2686995621565934,570.5253659662183,457.118533607364,1111.0991872710622,-12.872801,82.84562,False,True
50298_PV.wav,30.288,4000,0.021334909,1.0,46.871517,0.24755035271624473,547.0507174915213,455.9350167272731,1057.9427083333333,-12.647863,83.06935,False,True
50298_TV.wav,28.592,4000,0.03335567,1.0,29.979902,0.22750636509486608,523.2901234023888,454.37753674719426,1056.5011160714287,-9.881318,76.204315,False,True
50299_AV.wav,31.184,4000,0.029739685,1.0,33.62509,0.22036893250512296,516.6143085515828,441.02022114332783,1038.4061219262296,-11.741202,76.595215,False,True
50299_MV.wav,29.792,4000,0.02896332,1.0,34.526417,0.28834998658798283,612.395752050264,456.4508478609433,1117.5228004291846,-12.022581,76.30429,False,True
50299_PV.wav,31.488,4000,0.026907474,1.0,37.164383,0.16373038967611336,405.48543201982943,398.27405481704744,830.6632717611336,-8.831859,82.335686,False,True
50299_TV.wav,30.592,4000,0.019550243,1.0,51.150234,0.2516092936197917,588.6107383013738,492.85792776811627,1185.595703125,-9.420702,75.956894,False,True
50300_AV.wav,28.88,4000,0.12366277,1.0,8.086508,0.17911495782632744,505.5890272374402,374.32734202208053,889.933628318584,-0.6763215,56.87532,False,True
50300_MV.wav,27.984,4000,0.09224726,1.0,10.840429,0.22966163670091325,572.9920669789533,410.5925006708677,1026.710545091324,-3.0734577,53.447636,False,True
50303_AV.wav,24.592,4000,0.051733207,1.0,19.32994,0.16898073186528498,376.27828578306276,361.96369861913814,734.2130829015545,-0.72357297,67.453735,False,True
50303_MV.wav,23.792,4000,0.04769678,1.0,20.96577,0.2162482148857527,439.42300537689545,344.5382109531133,776.0626680107526,-4.7759027,65.101685,False,True
50303_PV.wav,12.288,4000,0.048446354,0.97229004,20.069412,0.20660840850515463,413.10081756814037,351.199679484051,763.3698453608248,-4.6203494,63.45644,False,False
50304_PV.wav,18.688,4000,0.048667595,1.0,20.547548,0.14651426977040816,474.2482161259382,409.56594196090873,931.0161564625851,-2.3403547,62.42972,False,True
50306_AV.wav,28.192,4000,0.027186817,1.0,36.78252,0.11380930076357466,353.1059914956668,400.20175818818393,745.4927884615385,-7.283976,90.73783,False,True
